checked_at,AA1011,AA2448,AA3551,AA4162,DL1544,DL1567,DL2028,DL724,UA1593,UA215,UA2232,UA2773,UA2805,UA307,UA576
2026-08-23 23:17:17,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-23 23:26:46,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-23 23:37:27,,149.00,149.00,59.00,,,59.00,59.00,,125.00,59.00,,59.00,,
2026-08-23 23:47:09,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-23 23:57:12,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 00:07:14,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 00:17:13,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 00:27:22,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 00:36:12,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 00:47:11,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 00:56:53,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 01:07:28,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 01:17:08,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 01:26:58,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 01:37:04,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 01:46:39,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 01:57:02,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 02:06:42,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 02:17:14,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 02:27:09,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 02:37:13,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 02:46:17,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 02:56:55,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 03:07:25,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 03:17:22,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 03:26:59,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 03:36:56,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 03:46:58,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 03:56:18,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 04:07:09,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 04:17:11,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 04:27:26,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 04:37:20,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 04:47:11,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 04:56:47,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 05:07:16,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 05:16:36,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 05:27:16,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 05:37:16,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 05:46:54,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 05:57:24,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 06:07:24,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 06:17:11,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 06:27:16,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 06:36:25,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 06:47:19,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 06:57:05,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 07:06:44,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,125.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 07:17:05,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,215.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 07:26:55,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,215.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 07:37:18,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,199.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 07:46:38,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,199.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 07:56:59,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,199.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 08:07:16,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,199.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 08:17:14,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,199.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 08:27:11,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 08:37:11,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,160.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 08:46:05,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,199.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 08:57:46,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,160.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 09:07:25,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,160.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 09:16:39,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,160.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 09:27:10,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,160.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 09:37:12,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,160.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 09:47:09,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,160.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 09:56:33,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,160.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 10:06:56,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,160.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 10:17:16,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,160.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 10:26:46,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,160.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 10:36:19,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,160.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 10:47:27,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,160.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 10:56:49,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,160.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 11:07:25,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,160.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 11:16:48,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,160.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 11:27:28,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,160.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 11:37:38,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,160.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 11:47:30,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,160.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 11:57:31,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,160.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 12:07:40,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,160.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 12:17:02,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,160.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 12:27:27,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,160.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 12:37:48,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,160.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 12:46:30,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,160.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 12:57:16,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,160.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 13:07:38,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,160.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 13:17:32,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,160.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 13:27:34,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,160.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 13:37:29,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,160.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 13:47:32,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,160.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 13:57:41,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,160.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 14:07:48,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,160.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 14:17:47,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,160.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 14:27:03,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,160.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 14:37:38,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,160.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 14:47:38,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,160.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 14:57:43,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,164.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 15:08:06,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,160.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 15:17:57,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 15:27:55,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 15:37:46,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 15:47:37,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 15:57:40,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 16:07:58,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 16:17:46,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 16:27:44,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 16:37:33,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 16:47:47,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 16:57:44,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,164.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 17:07:05,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,164.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 17:17:55,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,164.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 17:27:42,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,164.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 17:37:29,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,157.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 17:46:42,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,157.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 17:58:00,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,157.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 18:07:56,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,157.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 18:17:43,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,157.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 18:26:45,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,157.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 18:37:41,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,157.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 18:47:54,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,157.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 18:57:54,,149.00,149.00,59.00,,,59.00,59.00,,157.00,59.00,,59.00,,
2026-08-24 19:07:51,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,157.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 19:17:11,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,157.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 19:27:08,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,157.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 19:37:44,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,157.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 19:47:51,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,157.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 19:57:43,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,157.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 20:07:48,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,157.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 20:17:55,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,157.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 20:27:41,59.00,149.00,149.00,59.00,329.00,329.00,59.00,59.00,59.00,157.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 20:37:45,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,157.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 20:47:12,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,157.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 20:57:50,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,157.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 21:07:39,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,157.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 21:17:20,59.00,,149.00,149.00,329.00,329.00,,,59.00,,,93.00,,59.00,59.00
2026-08-24 21:27:52,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 21:37:46,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 21:47:00,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 21:57:48,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 22:07:56,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 22:17:42,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 22:27:41,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 22:36:39,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 22:47:51,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 22:57:56,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 23:08:03,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 23:17:52,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 23:27:50,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 23:47:52,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-24 23:57:58,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 00:07:53,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 00:16:55,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 00:27:47,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 00:37:56,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 00:48:08,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 00:57:57,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 01:07:23,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 01:17:58,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 01:27:43,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 01:38:13,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 01:48:04,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 01:57:55,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 02:08:05,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 02:18:03,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 02:26:37,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 02:37:48,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 02:47:47,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 02:56:33,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 03:07:58,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 03:18:07,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 03:27:56,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 03:37:51,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 03:47:37,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 03:57:55,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 04:08:43,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,185.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 04:18:41,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,143.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 04:28:24,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,143.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 04:38:02,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,143.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 04:47:03,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,143.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 04:57:52,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,143.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 05:06:42,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,143.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 05:17:34,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,143.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 05:27:39,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,143.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 05:37:50,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,143.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 05:47:44,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,143.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 05:57:45,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,143.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 06:07:11,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,143.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 06:17:41,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,143.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 06:27:47,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,143.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 06:37:40,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,143.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 06:47:04,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,143.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 06:56:39,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,143.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 07:07:48,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,143.00,59.00,93.00,59.00,59.00,59.00
