checked_at,DL1143,DL1216,UA1416,UA1477,UA2600,UA277,UA469,UA491
2026-09-01 17:48:57,263.00,263.00,253.00,253.00,253.00,253.00,253.00,271.00
2026-09-01 17:59:03,263.00,263.00,253.00,253.00,253.00,253.00,253.00,271.00
2026-09-01 18:08:30,263.00,263.00,253.00,253.00,253.00,253.00,253.00,271.00
2026-09-01 18:18:55,263.00,263.00,253.00,253.00,253.00,253.00,253.00,271.00
2026-09-01 18:28:22,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-01 18:38:56,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-01 18:48:52,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-01 18:59:11,263.00,,253.00,253.00,,253.00,,253.00
2026-09-01 19:08:52,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-01 19:19:03,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-01 19:38:24,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-01 19:48:55,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-01 19:58:56,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-01 20:08:57,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-01 20:18:42,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-01 20:28:57,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-01 20:38:59,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-01 20:48:45,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-01 20:59:07,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-01 21:09:02,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-01 21:18:59,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-01 21:31:56,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-01 21:39:10,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-01 21:48:56,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-01 22:08:34,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-01 22:18:38,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-01 22:29:16,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-01 22:38:24,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-01 22:48:59,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-01 22:58:55,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-01 23:09:07,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-01 23:19:14,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-01 23:29:02,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-01 23:39:04,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-01 23:49:01,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-01 23:59:20,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 00:09:05,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 00:18:32,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 00:29:09,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 00:39:08,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 00:49:05,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 00:58:51,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 01:08:36,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 01:19:18,263.00,,253.00,253.00,,253.00,,253.00
2026-09-02 01:28:58,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 01:39:04,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 01:49:14,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 01:58:52,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 02:09:11,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 02:19:14,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 02:29:03,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 02:39:05,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 02:49:12,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 02:58:47,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 03:09:05,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 03:18:58,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 03:29:17,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 03:38:41,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 03:48:15,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 03:59:08,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 04:09:00,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 04:18:53,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 04:28:21,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 04:37:56,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 04:48:45,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 04:58:48,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 05:08:18,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 05:18:17,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 05:28:26,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 05:38:15,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 05:48:53,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 05:58:47,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 06:08:58,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 06:18:31,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 06:28:51,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 06:38:21,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 06:48:50,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 06:58:52,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 07:08:53,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 07:18:53,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 07:27:54,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 07:38:55,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 07:48:37,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 07:58:28,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 08:08:50,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 08:18:40,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 08:28:41,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 08:38:46,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 08:48:58,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 08:58:33,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 09:08:28,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 09:18:56,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 09:28:57,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 09:38:51,,263.00,,,253.00,,253.00,
2026-09-02 09:48:56,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 09:58:27,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 10:08:52,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 10:18:56,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 10:28:31,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 10:38:36,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 10:48:52,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 10:58:54,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 11:09:04,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 11:17:57,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 11:28:44,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 11:38:53,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 11:49:01,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 11:58:51,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 12:08:33,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 12:18:47,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 12:28:10,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 12:39:01,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 12:48:54,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 12:58:58,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 13:07:56,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 13:19:04,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 13:29:03,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 13:39:03,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 13:59:02,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 14:09:15,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 14:18:49,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 14:29:04,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 14:39:02,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 14:48:52,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 14:58:58,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 15:08:36,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 15:19:06,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 15:29:47,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 15:39:07,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 15:49:07,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 15:58:55,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 16:09:05,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 16:19:04,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 16:28:33,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 16:39:03,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 16:48:29,263.00,,253.00,253.00,,253.00,,253.00
2026-09-02 16:59:03,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 17:08:09,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 17:19:04,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 17:31:55,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 17:38:55,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 17:48:54,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 17:58:22,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 18:08:58,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 18:18:22,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 18:29:11,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 18:39:04,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 18:48:21,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 18:59:07,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 19:08:35,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 19:19:10,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 19:29:33,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 19:39:14,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 19:49:04,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 19:59:05,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 20:08:32,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 20:19:04,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 20:28:59,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 20:38:59,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 20:48:27,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-02 20:59:05,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-03 18:09:32,253.00,,253.00,253.00,,253.00,,270.00
2026-09-03 18:19:05,253.00,253.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-03 18:29:07,253.00,253.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-03 18:39:12,253.00,253.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-03 18:49:10,253.00,253.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-03 18:59:02,253.00,253.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-03 19:08:59,253.00,253.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-03 19:18:47,253.00,253.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-03 19:29:10,253.00,253.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-03 19:39:07,253.00,253.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-03 19:49:16,253.00,253.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-03 19:58:58,253.00,253.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-03 20:09:03,253.00,253.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-03 20:19:09,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-03 20:29:05,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-03 20:38:16,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-03 20:49:06,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-03 20:58:36,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-03 21:09:02,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-03 21:19:05,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-03 21:33:36,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-03 21:39:13,253.00,253.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-03 21:49:12,253.00,253.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-03 21:58:46,253.00,253.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-03 22:09:06,253.00,253.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-03 22:19:12,253.00,253.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-03 22:29:05,253.00,253.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-03 22:39:03,253.00,253.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-03 22:48:59,253.00,253.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-03 22:59:11,253.00,253.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-03 23:09:02,253.00,253.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-03 23:19:07,253.00,253.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-03 23:29:04,253.00,253.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-03 23:39:53,253.00,253.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-03 23:49:07,253.00,253.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-03 23:59:03,253.00,253.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 00:09:11,253.00,253.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 00:19:33,253.00,253.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 00:28:54,253.00,253.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 00:38:59,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 00:49:11,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 00:58:07,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 01:08:56,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 01:19:07,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 01:29:07,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 01:39:07,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 01:49:09,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 01:59:04,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 02:08:07,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 02:18:56,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 02:28:49,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 02:39:02,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 02:48:53,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 02:59:09,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 03:08:26,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 03:19:01,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 03:29:03,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 03:39:00,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 03:48:57,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 03:59:01,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 04:08:58,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 04:18:59,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 04:28:55,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 04:38:54,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 04:48:59,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 04:58:59,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 05:08:58,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 05:19:09,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 05:28:56,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 05:39:35,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 05:48:56,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 05:58:54,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 06:09:03,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 06:19:07,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 06:29:02,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 06:38:57,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 06:48:32,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 06:59:02,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 07:09:00,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 07:19:06,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 07:31:39,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 07:39:06,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 07:48:59,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 07:59:06,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 08:08:53,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 08:18:54,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 08:28:42,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 08:38:57,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 08:48:56,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 08:58:04,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 09:08:57,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 09:19:35,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 09:28:08,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 09:38:56,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 09:49:03,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 09:59:06,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 10:09:05,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 10:19:05,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 10:28:39,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-04 10:39:04,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-04 10:49:03,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-04 10:58:56,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-04 11:08:54,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-04 11:19:03,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-04 11:38:50,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-04 11:49:04,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-04 11:59:10,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-04 12:09:40,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-04 12:18:47,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-04 12:28:33,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-04 12:39:06,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-04 12:49:10,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-04 12:59:15,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-04 13:08:57,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-04 13:19:15,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-04 13:31:51,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-04 13:39:10,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-04 13:49:11,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-04 13:59:06,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-04 14:09:12,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-04 14:18:15,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-04 14:29:05,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-04 14:39:09,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-04 14:48:19,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-04 14:59:12,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-04 15:09:11,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-04 15:19:20,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-04 15:29:03,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-04 15:38:31,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-04 15:49:08,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-04 15:59:08,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-04 16:09:12,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-04 16:19:08,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-04 16:29:11,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-04 16:39:02,263.00,263.00,253.00,253.00,253.00,253.00,253.00,253.00
2026-09-04 16:49:02,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 16:59:05,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 17:08:38,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 17:19:16,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 17:31:23,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 17:39:04,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 17:49:11,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 17:59:09,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 18:09:19,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 18:19:20,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 18:29:14,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 18:39:06,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 18:48:02,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 18:59:01,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
2026-09-04 19:08:57,263.00,263.00,253.00,253.00,253.00,253.00,253.00,270.00
